,no,economic,figure,stratgy,rule,puzzle,party,sum_score,
6749,276822,4.642857143,4.84375,4.861111111,4.358974359,4.655172414,4.62962963,27.99149466,8.235294118
6750,194969,4.642857143,5,4.722222222,4.358974359,4.310344828,4.814814815,27.84921337,4.117647059
6751,166202,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.814814815,28.00426605,3.888888889
6752,104655,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.814814815,27.83185226,0
6753,169318,4.642857143,5,5,4.358974359,4.482758621,4.62962963,28.11421975,0
6754,165952,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
6755,147716,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,3.888888889
6756,43245,4.642857143,4.6875,5,4.615384615,4.310344828,4.814814815,28.0709014,0
6757,1348,4.642857143,5,4.722222222,4.358974359,4.310344828,4.62962963,27.66402818,0
6758,140997,4.642857143,4.84375,4.722222222,4.487179487,4.310344828,4.62962963,27.63598331,0
6759,15153,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,4.117647059
6760,376,4.642857143,5,4.861111111,4.358974359,4.310344828,4.62962963,27.80291707,0
6761,765,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.62962963,27.64666707,0
6762,114689,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
6763,151410,4.642857143,4.84375,4.722222222,4.487179487,4.482758621,4.814814815,27.99358229,7.368421053
6764,119,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
6765,36554,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
6766,177327,4.642857143,5,4.722222222,4.487179487,4.482758621,4.62962963,27.9646471,3.888888889
6767,168484,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,5,28.18945123,3.684210526
6768,147681,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.814814815,27.69296337,0
6769,146034,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
6770,126076,4.642857143,5,4.722222222,4.487179487,4.482758621,4.62962963,27.9646471,3.888888889
6771,94365,4.642857143,4.84375,4.861111111,4.487179487,4.482758621,4.62962963,27.94728599,3.888888889
6772,1536,4.642857143,5,4.861111111,4.358974359,4.655172414,4.62962963,28.14774466,7.777777778
6773,6569,4.642857143,4.84375,4.722222222,4.358974359,4.655172414,4.62962963,27.85260577,8.75
6774,144865,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,4.117647059
6775,29888,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
6776,143520,4.821428571,5,4.722222222,4.358974359,4.310344828,4.62962963,27.84259961,0
6777,90162,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
6778,6752,4.821428571,4.6875,4.722222222,4.487179487,4.655172414,4.62962963,28.00313232,3.181818182
6779,1232,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.62962963,27.64666707,0
6780,210039,4.642857143,4.6875,4.722222222,4.487179487,4.482758621,4.62962963,27.6521471,3.5
6781,324,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.62962963,27.64666707,0
6782,124839,4.642857143,4.84375,4.861111111,4.358974359,4.827586207,4.62962963,28.16390845,15.55555556
6783,166113,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
6784,409,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
6785,122690,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,5,28.18945123,0
6786,85999,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.814814815,27.83185226,0
6787,177534,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
6788,5071,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
6789,197439,4.642857143,5,4.861111111,4.487179487,4.482758621,4.814814815,28.28872118,3.181818182
6790,156927,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.62962963,27.64666707,0
6791,251026,4.642857143,4.6875,4.722222222,4.615384615,4.310344828,4.814814815,27.79312362,3.333333333
6792,24795,4.821428571,5,5,4.487179487,4.310344828,4.62962963,28.24858252,3.5
6793,23908,4.642857143,5,4.861111111,4.358974359,4.482758621,4.62962963,27.97533086,3.888888889
6794,169475,4.642857143,5,4.722222222,4.487179487,4.310344828,4.62962963,27.79223331,0
6795,105187,4.642857143,5,4.861111111,4.487179487,4.310344828,4.62962963,27.9311222,0
6796,22861,4.642857143,5,4.722222222,4.358974359,4.310344828,4.62962963,27.66402818,0
6797,184648,4.642857143,5,5,4.487179487,4.310344828,4.62962963,28.07001109,7.777777778
6798,143981,4.642857143,5,4.861111111,4.743589744,4.310344828,4.62962963,28.18753245,3.5
6799,22532,4.642857143,5,4.861111111,4.615384615,4.482758621,4.814814815,28.4169263,0
6800,130556,4.642857143,5,4.722222222,4.487179487,4.310344828,4.814814815,27.97741849,0
6801,2136,4.642857143,4.53125,4.861111111,4.358974359,4.310344828,4.62962963,27.33416707,0
6802,94891,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
6803,146197,4.642857143,4.84375,5,4.358974359,4.482758621,4.814814815,28.14315494,3.684210526
6804,191998,4.642857143,4.84375,4.722222222,4.358974359,4.827586207,4.62962963,28.02501956,3.888888889
6805,193681,4.642857143,4.84375,5,4.358974359,4.310344828,4.814814815,27.97074114,0
6806,125854,4.821428571,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.8587634,4.117647059
6807,94104,4.642857143,5,4.861111111,4.487179487,4.482758621,4.62962963,28.10353599,7.777777778
6808,137017,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
6809,9346,4.642857143,5,5,4.358974359,4.310344828,4.62962963,27.94180596,0
6810,203719,4.642857143,4.84375,4.861111111,4.615384615,4.310344828,4.62962963,27.90307733,3.5
6811,36986,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.814814815,27.83185226,7
6812,164247,4.642857143,5,4.861111111,4.358974359,4.482758621,4.62962963,27.97533086,0
6813,178939,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
6814,194969,4.642857143,5,4.722222222,4.358974359,4.310344828,4.814814815,27.84921337,4.117647059
6815,194969,4.642857143,5,4.722222222,4.358974359,4.310344828,4.814814815,27.84921337,4.117647059
6816,127839,4.642857143,4.84375,4.861111111,4.358974359,4.655172414,4.62962963,27.99149466,3.888888889
6817,1372,4.642857143,4.84375,5,4.358974359,4.655172414,4.814814815,28.31556873,3.5
6818,343030,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
6819,9016,4.642857143,5,4.861111111,4.358974359,4.310344828,4.62962963,27.80291707,0
6820,130795,4.642857143,5,4.722222222,4.358974359,4.310344828,4.62962963,27.66402818,0
6821,63196,4.642857143,4.84375,4.861111111,4.358974359,4.655172414,4.62962963,27.99149466,8.235294118
6822,23774,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,4.117647059
6823,119404,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
6824,11243,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
6825,172119,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
6826,107466,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
6827,28185,4.642857143,5,4.861111111,4.358974359,4.482758621,4.814814815,28.16051605,7.777777778
6828,32154,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
6829,141825,4.642857143,5,4.861111111,4.358974359,4.310344828,4.62962963,27.80291707,0
6830,183511,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,0
6831,149078,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
6832,687,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
6833,150010,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.814814815,27.83185226,3.684210526
6834,347,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
6835,171544,4.642857143,5,4.722222222,4.358974359,4.655172414,4.814814815,28.19404095,0
6836,147392,4.642857143,4.84375,4.722222222,4.487179487,4.482758621,4.62962963,27.8083971,4.117647059
6837,153753,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,0
6838,152250,4.642857143,5,4.861111111,4.358974359,4.655172414,4.62962963,28.14774466,3.333333333
6839,24304,4.642857143,5,4.722222222,4.358974359,4.655172414,4.814814815,28.19404095,3.684210526
6840,279752,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
6841,189660,4.642857143,4.84375,4.861111111,4.487179487,4.482758621,4.62962963,27.94728599,7.368421053
6842,145381,4.642857143,4.84375,5,4.487179487,4.482758621,4.62962963,28.08617488,3.684210526
6843,14980,4.642857143,5,4.722222222,4.358974359,4.310344828,4.62962963,27.66402818,0
6844,32465,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.814814815,27.83185226,0
6845,2602,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
6846,191514,4.642857143,5,4.722222222,4.358974359,4.482758621,4.62962963,27.83644197,4.117647059
6847,98975,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,3.888888889
6848,117707,4.642857143,5,4.722222222,4.358974359,4.310344828,4.814814815,27.84921337,0
6849,170198,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.814814815,27.86537716,4.117647059
6850,109548,4.642857143,5,4.722222222,4.358974359,4.482758621,4.62962963,27.83644197,4.117647059
6851,102159,4.642857143,5,4.722222222,4.358974359,4.310344828,4.814814815,27.84921337,0
6852,21051,4.642857143,5,4.722222222,4.358974359,4.310344828,4.814814815,27.84921337,0
6853,156097,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
6854,22347,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.62962963,27.64666707,0
6855,46807,4.642857143,5,4.722222222,4.358974359,4.655172414,4.62962963,28.00885577,8.235294118
6856,253763,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,3.888888889
6857,194969,4.642857143,5,4.722222222,4.358974359,4.310344828,4.814814815,27.84921337,4.117647059
6858,141424,4.642857143,4.84375,4.722222222,4.358974359,4.655172414,4.62962963,27.85260577,4.117647059
6859,12243,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,4.117647059
6860,148375,4.642857143,4.84375,4.861111111,4.487179487,4.482758621,4.62962963,27.94728599,8.235294118
6861,150162,4.642857143,5,4.722222222,4.487179487,4.310344828,4.62962963,27.79223331,4.117647059
6862,180006,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
6863,166524,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
6864,127275,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,4.117647059
6865,153516,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
6866,41291,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
6867,193840,4.642857143,5,4.861111111,4.615384615,4.310344828,4.814814815,28.24451251,7.368421053
6868,194969,4.642857143,5,4.722222222,4.358974359,4.310344828,4.814814815,27.84921337,4.117647059
6869,176914,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,0
6870,17451,4.642857143,4.84375,4.722222222,4.358974359,4.655172414,4.62962963,27.85260577,4.117647059
6871,10420,4.642857143,5,4.722222222,4.358974359,4.310344828,4.62962963,27.66402818,0
6872,168250,4.642857143,4.84375,5,4.487179487,4.655172414,4.62962963,28.25858867,11.66666667
6873,201305,4.642857143,5,4.722222222,4.358974359,4.310344828,4.62962963,27.66402818,0
6874,401,4.642857143,5,4.722222222,4.358974359,4.482758621,4.814814815,28.02162716,3.888888889
6875,938,4.642857143,5,4.722222222,4.358974359,4.482758621,4.62962963,27.83644197,0
6876,65556,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
6877,155440,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.814814815,27.69296337,0
6878,9615,4.821428571,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.99765229,3.888888889
6879,178335,4.642857143,4.84375,4.722222222,4.358974359,4.827586207,4.62962963,28.02501956,13.125
6880,21175,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.62962963,27.64666707,0
6881,198480,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.62962963,27.64666707,4.375
6882,206753,4.642857143,5,4.861111111,4.358974359,4.482758621,4.62962963,27.97533086,3.888888889
6883,142852,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
6884,158392,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.814814815,27.86537716,0
6885,36325,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,4.117647059
6886,128204,4.642857143,4.6875,5,4.358974359,4.310344828,4.62962963,27.62930596,3.5
6887,23443,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.62962963,27.64666707,0
6888,189660,4.642857143,4.84375,4.861111111,4.487179487,4.482758621,4.62962963,27.94728599,7.368421053
6889,2398,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.814814815,27.86537716,4.117647059
6890,150323,4.642857143,4.84375,4.722222222,4.487179487,4.482758621,4.62962963,27.8083971,7.777777778
6891,226085,4.642857143,5,4.722222222,4.487179487,4.310344828,4.814814815,27.97741849,3.888888889
6892,164354,4.642857143,4.84375,4.722222222,4.358974359,4.655172414,4.62962963,27.85260577,0
6893,207330,4.642857143,4.84375,4.722222222,4.615384615,4.310344828,4.62962963,27.76418844,3.684210526
6894,282008,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.814814815,27.83185226,0
6895,203719,4.642857143,4.84375,4.861111111,4.615384615,4.310344828,4.62962963,27.90307733,3.5
6896,146253,4.642857143,5,4.861111111,4.358974359,4.310344828,4.814814815,27.98810226,3.888888889
6897,12291,4.642857143,5,4.722222222,4.358974359,4.310344828,4.62962963,27.66402818,0
6898,123406,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.814814815,27.69296337,0
6899,1265,4.642857143,4.84375,4.722222222,4.358974359,4.655172414,4.62962963,27.85260577,8.75
6900,148759,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,0
6901,131493,4.642857143,5,4.722222222,4.358974359,4.310344828,4.62962963,27.66402818,0
6902,197928,4.642857143,4.84375,4.861111111,4.615384615,4.310344828,4.62962963,27.90307733,3.5
6903,149620,4.642857143,5,4.722222222,4.358974359,4.482758621,4.62962963,27.83644197,4.117647059
6904,138311,4.642857143,5,4.722222222,4.358974359,4.310344828,4.814814815,27.84921337,0
6905,1894,4.642857143,4.84375,4.722222222,4.487179487,4.310344828,4.814814815,27.82116849,3.684210526
6906,41334,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
6907,178944,4.642857143,4.84375,4.861111111,4.358974359,4.655172414,4.62962963,27.99149466,3.5
6908,163771,4.642857143,5,5,4.358974359,4.310344828,5,28.31217633,0
6909,4318,4.642857143,5,4.861111111,4.358974359,4.482758621,4.62962963,27.97533086,3.888888889
6910,147590,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
6911,194286,4.642857143,4.84375,4.722222222,4.487179487,4.310344828,4.814814815,27.82116849,4.117647059
6912,149241,4.642857143,5,4.722222222,4.615384615,4.310344828,4.62962963,27.92043844,6.666666667
6913,186799,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
6914,5833,4.642857143,4.53125,4.722222222,4.487179487,4.482758621,4.814814815,27.68108229,3.181818182
6915,3804,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
6916,161148,4.821428571,4.84375,4.722222222,4.615384615,4.482758621,4.62962963,28.11517366,12.35294118
6917,175221,4.642857143,5,4.722222222,4.358974359,4.482758621,4.62962963,27.83644197,4.117647059
6918,101539,4.642857143,4.6875,5,4.358974359,4.482758621,4.814814815,27.98690494,0
6919,156050,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
6920,194969,4.642857143,5,4.722222222,4.358974359,4.310344828,4.814814815,27.84921337,4.117647059
6921,25060,4.642857143,4.84375,4.861111111,4.487179487,4.310344828,4.62962963,27.7748722,0
6922,197760,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
6923,22766,4.821428571,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.99765229,3.888888889
6924,121790,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,4.117647059
6925,10335,4.642857143,4.84375,4.861111111,4.487179487,4.482758621,4.62962963,27.94728599,3.888888889
6926,173292,4.642857143,5,4.722222222,4.358974359,4.482758621,4.62962963,27.83644197,0
6927,130724,4.642857143,4.84375,4.722222222,4.358974359,4.655172414,4.62962963,27.85260577,0
6928,180650,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.62962963,27.64666707,0
6929,113,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
6930,159456,4.642857143,5,4.861111111,4.358974359,4.482758621,4.62962963,27.97533086,3.888888889
6931,93472,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
6932,130728,4.642857143,5,4.722222222,4.358974359,4.310344828,4.62962963,27.66402818,0
6933,207965,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,4.117647059
6934,199689,4.642857143,4.84375,4.722222222,4.487179487,4.655172414,4.62962963,27.9808109,8.235294118
6935,194969,4.642857143,5,4.722222222,4.358974359,4.310344828,4.814814815,27.84921337,4.117647059
6936,194969,4.642857143,5,4.722222222,4.358974359,4.310344828,4.814814815,27.84921337,4.117647059
6937,246816,4.642857143,4.84375,5,4.358974359,4.655172414,4.62962963,28.13038355,7.777777778
6938,147474,4.642857143,4.84375,4.861111111,4.615384615,4.482758621,4.62962963,28.07549112,7.777777778
6939,19878,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,4.117647059
6940,42493,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
